z,H_over_Hrecon_minus_one,drain_source,d_transfer
0.2632884851245,0.0,0.00015322098580036124,0.06900278880049
0.2643070111819,2.220446049250313e-16,0.0001540163064641519,0.06900253604617
0.2653263584258,0.0,0.00015481596116187745,0.06900228259332
0.2663465275181,0.0,0.00015561998030240676,0.06900202843967
0.2673675191215,0.0,0.0001564283946785395,0.06900177358291
0.2683893338992,0.0,0.00015724123548109106,0.06900151802074
0.2694119725148,0.0,0.0001580585344306242,0.06900126175084
0.2704354356326,0.0,0.00015888032330470505,0.06900100477085
0.2714597239173,0.0,0.0001597066345899313,0.06900074707842
0.2724848380341,2.220446049250313e-16,0.0001605375012067845,0.06900048867116
0.273510778649,0.0,0.00016137295651598072,0.06900022954667
0.2745375464283,0.0,0.00016221303448791364,0.06899996970251
0.2755651420389,0.0,0.00016305776916870915,0.06899970913624
0.2765935661482,0.0,0.0001639071953452188,0.06899944784541
0.2776228194243,0.0,0.00016476134834039188,0.06899918582752
0.2786529025355,0.0,0.0001656202639781804,0.06899892308006
0.279683816151,0.0,0.00016648397873373274,0.06899865960048
0.2807155609404,0.0,0.00016735252929503394,0.06899839538624
0.2817481375738,0.0,0.00016822595302893272,0.06899813043476
0.2827815467219,0.0,0.00016910428797839756,0.06899786474344
0.2838157890559,0.0,0.00016998757275416706,0.06899759830965
0.2848508652475,0.0,0.0001708758466452675,0.06899733113072
0.285886775969,0.0,0.00017176914937975168,0.06899706320397
0.2869235218934,0.0,0.0001726675212682339,0.06899679452672
0.2879611036939,0.0,0.0001735710034394735,0.06899652509622
0.2889995220445,0.0,0.00017447963766901534,0.06899625490971
0.2900387776197,0.0,0.00017539346652821526,0.06899598396439
0.2910788710945,0.0,0.00017631253296533173,0.06899571225746
0.2921198031443,0.0,0.00017723688084302655,0.06899543978607
0.2931615744454,0.0,0.00017816655481256067,0.06899516654734
0.2942041856744,2.220446049250313e-16,0.00017910160028525386,0.06899489253836
0.2952476375085,0.0,0.00018004206353487058,0.06899461775619
0.2962919306254,0.0,0.00018098799128348126,0.06899434219785
0.2973370657033,0.0,0.00018193943137915301,0.06899406586035
0.2983830434212,0.0,0.00018289643250468294,0.06899378874065
0.2994298644584,2.220446049250313e-16,0.00018385904429373201,0.06899351083566
0.3004775294948,0.0,0.0001848273170968132,0.06899323214227
0.3015260392109,0.0,0.0001858013021382396,0.06899295265736
0.3025753942877,0.0,0.0001867810517792734,0.06899267237772
0.3036255954068,-2.220446049250313e-16,0.00018776661934125248,0.06899239130014
0.3046766432504,-2.220446049250313e-16,0.00018875805932368631,0.06899210942134
0.305728538501,-2.220446049250313e-16,0.00018975542676574717,0.06899182673803
0.3067812818419,0.0,0.0001907587780541073,0.06899154324688
0.307834873957,2.220446049250313e-16,0.0001917681707589443,0.06899125894449
0.3088893155304,0.0,0.0001927836635708999,0.06899097382743
0.3099446072471,0.0,0.00019380531653846852,0.0689906878922
0.3110007497925,2.220446049250313e-16,0.0001948331901635381,0.06899040113531
0.3120577438526,0.0,0.0001958673467868005,0.0689901135532
0.313115590114,0.0,0.0001969078499725004,0.06898982514224
0.3141742892636,0.0,0.00019795476468858182,0.06898953589876
0.3152338419892,2.220446049250313e-16,0.00019900815699107772,0.06898924581904
0.3162942489789,0.0,0.00020006809418700596,0.06898895489934
0.3173555109216,0.0,0.00020113464530585343,0.06898866313581
0.3184176285064,0.0,0.00020220788080392248,0.0689883705246
0.3194806024233,0.0,0.0002032878727233024,0.06898807706178
0.3205444333627,0.0,0.00020437469436679099,0.06898778274335
0.3216091220156,0.0,0.0002054684207758952,0.06898748756526
0.3226746690734,-2.220446049250313e-16,0.0002065691287185178,0.06898719152342
0.3237410752283,0.0,0.00020767689655951503,0.06898689461365
0.3248083411729,0.0,0.00020879180445466228,0.06898659683173
0.3258764676005,0.0,0.0002099139343871512,0.06898629817336
0.3269454552047,0.0,0.0002110433701552265,0.06898599863417
0.32801530468,2.220446049250313e-16,0.00021218019746737906,0.06898569820974
0.3290860167211,-2.220446049250313e-16,0.00021332450403425715,0.06898539689553
0.3301575920237,0.0,0.00021447637954094076,0.06898509468699
0.3312300312835,0.0,0.00021563591578412913,0.06898479157944
0.3323033351973,0.0,0.00021680320679662855,0.06898448756815
0.3333775044621,0.0,0.00021797834873321369,0.0689841826483
0.3344525397756,0.0,0.0002191614400007576,0.06898387681499
0.3355284418361,-2.220446049250313e-16,0.00022035258157451302,0.06898357006325
0.3366052113424,0.0,0.00022155187678077893,0.06898326238802
0.3376828489939,0.0,0.00022275943123000713,0.06898295378413
0.3387613554905,0.0,0.00022397535342589292,0.06898264424638
0.3398407315327,0.0,0.0002251997544918433,0.06898233376944
0.3409209778216,0.0,0.00022643274805915324,0.06898202234786
0.3420020950589,0.0,0.00022767445076772648,0.06898170997614
0.3430840839467,0.0,0.00022892498210653402,0.06898139664867
0.3441669451877,2.220446049250313e-16,0.00023018446460169693,0.06898108235968
0.3452506794854,0.0,0.00023145302386412789,0.06898076710336
0.3463352875436,0.0,0.0002327307886345504,0.06898045087374
0.3474207700669,0.0,0.0002340178910774286,0.06898013366474
0.3485071277602,0.0,0.0002353144667495487,0.0689798154702
0.3495943613291,0.0,0.0002366206548254109,0.06897949628381
0.3506824714798,0.0,0.0002379365980047639,0.06897917609916
0.3517714589191,0.0,0.00023926244254768552,0.06897885490972
0.3528613243543,0.0,0.00024059833844859767,0.06897853270882
